dates,ids,names,monthly_listeners,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,playlists_found,feat_track_ids
13/04/2024,55Aa2cqylxrFIXC767Z865,lil wayne,36903112,86,14349578,"hip hop, new orleans rap, pop rap, rap, trap",2008,2023,20,16,RapCaviar,2FI2cZGlZ1nmRt2IkjnoMi
13/04/2024,5GMZzcgmUwopsHBB7TyCsy,the wind and the wave,274657,41,49769,"folk-pop, new americana",2014,2024,16,1,Sunrise Run,0l0fgtFUOrcsk2Xks5EBd3
13/04/2024,5H4yInM5zmHqpKIoMNAx4r,central cee,24684166,80,5146251,"melodic drill, r&drill",2021,2024,20,5,RapCaviar,5RMTsrJkrtumtiIZjy7dL6
13/04/2024,5IFCkqu9J6xdWeYMk5I889,gloria estefan,5845955,62,768548,"new wave pop, soft rock",1989,2022,20,12,Inspiring Latinas,5UPd6Gyj4aoaTUTlpWSak5
13/04/2024,5IcR3N7QB1j6KBL8eImZ8m,schoolboy q,10202890,74,4665606,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap",2011,2024,20,1,RapCaviar,3K5yjMCFHN4TRWKj1zdKIQ
13/04/2024,5K4W6rqBFWDnAN6FQUkS6x,kanye west,76113490,94,24792955,"chicago rap, hip hop, rap",2004,2024,20,1,RapCaviar,"3w0w2T288dec0mgeZZqoNN, 5tEaVciE2GnR28aN6W9cLS, 347AQK5Lyhn6RvB8tBGYxt"
13/04/2024,5cj0lLjcoR7YOSnhnX0Po5,doja cat,63192444,87,29389791,"dance pop, pop",2018,2024,20,1,RapCaviar,7oZ3BHE9ZzWS3DpjD9RBOl
13/04/2024,5dbaLmK5SHLLg8Z4CcTJpX,greeicy,6296540,68,7378270,"colombian pop, latin pop, r&b en espanol, reggaeton, reggaeton colombiano, urbano latino",2019,2024,20,1,Inspiring Latinas,"5bvIt09E0tg9YKlcncjacf, 4cccqGxzMZXzBrdNUKjnIl, 54KqP2AoCRcEMTfooOI5nK"
13/04/2024,5nKGeITSNCVP76muyOlszy,elsa y elmar,3183134,62,247063,"colombian indie, colombian pop, r&b en espanol",2015,2024,20,1,Inspiring Latinas,5Z8ylWRIPqri4EFRltuHMg
13/04/2024,5xSx2FM8mQnrfgM1QsHniB,danna paola,9415114,70,4995544,"latin pop, latin viral pop, mexican pop",2004,2024,20,1,Inspiring Latinas,"2D9itdl85AQVNpTfrxvUGj, 1JsmV1V1IRPR44tVDHpYUZ"
13/04/2024,60XHOAhvEBiV6BGBOv8ClM,la joaqui,4982235,66,1524456,"argentine hip hop, rap latina",2019,2024,20,1,Inspiring Latinas,4yPmTUkWmUfLPQLCccp0DR
13/04/2024,699OTQXzgjhIYAHMy9RyPD,playboi carti,59023485,89,10408470,"atl hip hop, plugg, pluggnb, rage rap, rap",2017,2024,10,1,RapCaviar,"3w0w2T288dec0mgeZZqoNN, 28drn6tQo95MRvO0jQEo5C, 42VsgItocQwOQC3XWZ8JNA"
13/04/2024,69UypehHabb68utzfjAVlV,kany garcía,11860711,75,2674513,"latin pop, puerto rican pop",2007,2024,20,1,Inspiring Latinas,"3w6HBymB6v99gmhz4aiX1g, 5anRovfNkeo83bshruaWX9"
13/04/2024,6AUl0ykLLpvTktob97x9hO,tee grizzley,7031286,69,3678382,"detroit hip hop, detroit trap, rap, southern hip hop, trap",2017,2024,20,1,RapCaviar,5gzEL5O1ubbtIHUhLkSMTz
13/04/2024,6IE6z7DcZIT4Ml3Fh5Ivch,selena,9053731,71,3657237,"mexican pop, tejano",1989,2024,15,1,Inspiring Latinas,3zLQtoEeXA6Lr1sNrbyYbs
13/04/2024,6U3ybJ9UHNKEdsH7ktGBZ7,jid,27318683,78,1691135,"hip hop, pop rap, rap, underground hip hop",2017,2024,20,1,RapCaviar,1udwFobQ1JoOdWPQrp2b6u
13/04/2024,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,69563583,87,113723390,"pop, singer-songwriter pop, uk pop",2011,2023,20,1,Inspiring Latinas,2DB4DdfCFMw1iaR6JaR03a
13/04/2024,6icQOAFXDZKsumw3YXyusw,lil yachty,19333455,80,9792356,"atl hip hop, melodic rap, rap, trap",2016,2024,20,1,RapCaviar,594MueE2n17NeaZYiGdhYP
13/04/2024,6l3HvQ5sa6mXTsMTB19rO5,j. cole,43747811,88,23206362,"conscious hip hop, hip hop, north carolina hip hop, rap",2011,2024,20,1,RapCaviar,"1yfKakY4rvI17lk20ekuRA, 7aqfrAY2p9BUSiupwk3svU, 5RMTsrJkrtumtiIZjy7dL6, 2cH8wHImerFokgmhjyhCTU"
13/04/2024,6ltzsmQQbmdoHHbLZ4ZN25,lord huron,26304597,76,1530614,"indie folk, stomp and holler",2012,2023,20,1,Sunrise Run,3g0XVm6ZTWHbtTTfKhmMo7
13/04/2024,6oBm8HB0yfrIc9IHbxs6in,lykke li,9341545,69,1841502,"electropop, indietronica, neo-synthpop, swedish electropop, swedish indie pop, swedish pop",2008,2024,20,1,Lorem,68s9Rkn9dyuonMXZXkKvWo
13/04/2024,6qiGjRyN7TJ1GA2nXF68Hi,blind pilot,738419,51,251807,"indie folk, portland indie, stomp and holler",2008,2016,4,5,Sunrise Run,25DuRDj1X0FGlTqcmxXC4m
13/04/2024,6qxpnaukVayrQn6ViNvu9I,bigxthaplug,12854874,78,552915,southern hip hop,2022,2024,20,1,RapCaviar,"1nQaTUDJ7Rc4yOvZmg9Ozr, 7hrFCoyWwKep7qp1lP4oga"
13/04/2024,70gP6Ry4Uo0Yx6uzPIdaiJ,bas,7827002,70,563150,"indie hip hop, queens hip hop, rap, sudanese hip hop, sudanese pop, underground hip hop",2014,2023,20,1,RapCaviar,5RMTsrJkrtumtiIZjy7dL6
13/04/2024,70kkdajctXSbqSMJbQO424,kacey musgraves,27209797,80,1382578,"classic texas country, contemporary country, country dawn",2013,2024,20,3,Sunrise Run,6oU7wRtqnudEKA00egD3sP
13/04/2024,716NhGYqD1jl2wI1Qkgq36,bizarrap,40196742,85,14837857,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino",2022,2024,20,1,Inspiring Latinas,"4nrPB8O7Y7wsOCJdgXkthe, 4hceSKjrkDTO0nMKFcb3sj"
13/04/2024,75dQReiBOHN37fQgWQrIAJ,local natives,1995174,57,644121,"chamber pop, indie rock, la indie, modern rock, shimmer pop, stomp and holler",2010,2024,20,2,Sunrise Run,0BmNElDPN8uGmJtCwPY5fH
13/04/2024,77AiFEVeAVj2ORpC85QVJs,steve aoki,14240185,71,3713448,"edm, electro house, pop dance",2012,2024,20,2,Inspiring Latinas,4yPmTUkWmUfLPQLCccp0DR
13/04/2024,790FomKkXshlbRYZFtlgla,karol g,52581277,90,45347740,"reggaeton, reggaeton colombiano, trap latino, urbano latino",2017,2024,20,1,Inspiring Latinas,"0DWdj2oZMBFSzRsi2Cvfzf, 0MT6qJd7wKlWjH7tP7oWHi, 1ri9ZUkBJVFUdgwzCnfcYs, 22AVtdVU43dMFTeWaUCthT, 7dSZ6zGTQx66c2GF91xCrb, 7EpOXgSRgnglRWr86pZfGU"
13/04/2024,7FNnA9vBm6EKceENgCGRMb,anitta,31896016,81,12367829,"funk pop, funk rj, pagode baiano, pop, pop nacional",2013,2024,20,1,Inspiring Latinas,"3IAfUEeaXRX9s9UdKOJrFI, 2EbRFerXy6IPM3EfAOqZkB"
13/04/2024,7c0XG5cIJTrrAgEC3ULPiq,ty dolla $ign,49392295,88,5170412,"hip hop, pop rap, r&b, southern hip hop, trap, trap soul",2015,2024,20,1,RapCaviar,"3w0w2T288dec0mgeZZqoNN, 5tEaVciE2GnR28aN6W9cLS, 347AQK5Lyhn6RvB8tBGYxt"
13/04/2024,7giUHu5pv6YTZgSkxxCcgh,edward sharpe & the magnetic zeros,5960026,63,1013182,"la indie, stomp and holler",2006,2016,11,1,Sunrise Run,6ZapsNk1ZpaebNXAIohP9R
13/04/2024,7ltDVBr6mKbRvohxheJ9h1,rosalía,26156155,79,8083562,"pop, r&b en espanol",2017,2024,20,1,Inspiring Latinas,"5ildQOEKmJuWGl2vRkFdYc, 1ahCrpeTt94LL7y1aXw0Y8"
13/04/2024,7tYKF4w9nC0nq9CsPZTHyP,sza,69894847,91,18976887,"pop, r&b, rap",2014,2024,20,1,RapCaviar,1yeB8MUNeLo9Ek1UEpsyz6
13/04/2024,7vXDAI8JwjW531ouMGbfcp,tini,18725505,78,7685227,"latin pop, latin viral pop, pop argentino",2016,2024,20,1,Inspiring Latinas,"1rEsfHhBFTuTPekF8M5O3f, 4yPmTUkWmUfLPQLCccp0DR, 7iqWxH5QBMBKOPV8PzU482"
14/04/2024,02NfyD6AlLA12crYzw5YcR,jane's addiction,1683676,55,1395564,"alternative metal, alternative rock, funk metal, funk rock, grunge, nu metal, permanent wave, rock",1987,2017,11,5,Rock Solid,7c1Dar0pIAW7w5TzaGjt9t
14/04/2024,03r4iKL2g2442PT9n2UKsx,beastie boys,8545352,69,2745261,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",1986,2019,20,1,Rock Solid,"2tY1gxCKslfXLFpFofYmJQ, 0Puj4YlTm6xNzDDADXHMI9"
14/04/2024,099toTcKJoywTosZr2hHjy,langhorne slim,1240684,52,164050,"anti-folk, indie folk, modern folk rock, new americana, stomp and holler",2008,2023,20,3,Sunrise Run,40rjypnguxfhPy4Bbv5SWc
14/04/2024,0BvkDsjIUla7X0k6CSWh1I,luke bryan,10843250,76,8515794,"contemporary country, country, country road, modern country rock",2007,2024,20,6,Sunrise Run,1EV8rGG6eZIvp7DJ2ravW1
14/04/2024,0C0XlULifJtAgn6ZNCW2eu,the killers,24635501,77,7209030,"alternative rock, dance rock, modern rock, permanent wave, rock",2004,2023,20,1,Rock Solid,7oK9VyNzrYvRFo7nQEYkWN
14/04/2024,0EdvGhlC1FkGItLOWQzG4J,sublime,9322248,71,2720330,"rap rock, reggae fusion, ska mexicano, ska punk",1991,2023,15,7,Rock Solid,2PdIo7ewQPuAsP99LVg9uy
14/04/2024,0L8ExT028jH3ddEcZwqJJ5,red hot chili peppers,33237389,82,20505738,"alternative rock, funk metal, funk rock, permanent wave, rock",1984,2022,20,1,Rock Solid,"3d9DChrdc6BOeFsbrZ3Is0, 3a94TbZOxhkI9xuNwYL53b"
14/04/2024,0RqtSIYZmd4fiBKVFqyIqD,thirty seconds to mars,8871913,70,3448061,"modern rock, post-grunge",2002,2024,20,1,Rock Solid,0lP4HYLmvowOKdsQ7CVkuq
14/04/2024,0TjAAwE04BeoSeOpJIakYH,little may,216944,38,51765,indie folk,2014,2019,4,5,Sunrise Run,7L3WVfrpwUN07jkvZg1vrP
14/04/2024,0XHiH53dHrvbwfjYM7en7I,chris cornell,2060338,59,2135256,"alternative metal, alternative rock, grunge, hard rock, post-grunge, rock",1999,2020,20,1,Rock Solid,0cMyMeOTBeweBZRfP6MJ6e
14/04/2024,0XNa1vTidXlvJ2gHSsRi4A,franz ferdinand,7548188,66,2579666,"alternative rock, dance rock, indie rock, modern rock, rock, scottish rock",2004,2022,20,1,Rock Solid,6ooluO7DiEhI1zmK94nRCM
14/04/2024,0cQbJU1aAzvbEmTuljWLlF,no doubt,10947344,69,2735821,"dance pop, dance rock, permanent wave, pop rock, rock",1992,2012,11,3,Rock Solid,5lWRaa0fBxDE5yU91npPq7
14/04/2024,0epOFNiUfyON9EYx7Tpr6V,the strokes,14733468,76,5543771,"alternative rock, garage rock, modern rock, permanent wave, rock",2001,2023,17,1,Rock Solid,3SUusuA9jH1v6PVwtYMbdv
14/04/2024,0iidQFemlPhkoHqFroz2my,delta rae,304929,43,91480,folk-pop,2012,2022,20,1,Sunrise Run,5xyRzgC5q0iWcDnak1CNoP
14/04/2024,0lAWpj5szCSwM4rUMHYmrr,måneskin,23653117,80,8861464,"indie rock italiano, italian pop",2017,2023,19,1,Rock Solid,4pt5fDVTg5GhEvEtlz9dKk
14/04/2024,0n94vC3S9c3mb2HyNAOcjg,the head and the heart,3526490,62,1074498,"folk-pop, seattle indie, stomp and holler",2011,2022,20,6,Sunrise Run,33faLM9uNVtibuZIb37MOV
14/04/2024,0nmQIMXWTXfhgOBdNzhGOs,avenged sevenfold,9904738,76,6990740,alternative metal,2002,2023,20,11,Rock Solid,5anCkDvJ17aznvK5TED5uo
14/04/2024,0qT79UgT5tY4yudH9VfsdT,sum 41,11165506,74,3781699,"alternative metal, canadian pop punk, canadian punk, modern rock, pop punk, post-grunge, punk, rock",2000,2024,18,1,Rock Solid,"1HNE2PX70ztbEl6MLxrpNL, 1O7hVfI7ETQvQmPC0EqfY7"
14/04/2024,0vRO9bFgOrDoFtLcDHV8b6,kopecky,18458,20,21908,nashville indie,2010,2015,3,7,Sunrise Run,6DXxNwGTutl5cnAYJkiLVm
14/04/2024,10exVja0key0uqUkk6LJRT,vance joy,23973227,75,3034978,"folk-pop, modern rock",2014,2024,20,2,Sunrise Run,2qEv3RLo2KTgjP844901gV
14/04/2024,12Chz98pHFMPJEknJQMWvI,muse,14107240,75,7707875,"alternative rock, modern rock, permanent wave, rock",1999,2023,20,4,Rock Solid,3lPr8ghNDBLc2uZovNyLs9
14/04/2024,165ZgPlLkK7bf5bDoFc6Sb,limp bizkit,16036198,76,5827136,"alternative metal, funk metal, nu metal, post-grunge, rap metal, rock",1997,2021,17,4,Rock Solid,5cZqsjVs6MevCnAkasbEOX
14/04/2024,196lKsA13K3keVXMDFK66q,the avett brothers,2317758,60,976438,"indie folk, new americana, north carolina indie, north carolina roots, progressive bluegrass, stomp and holler",2002,2024,20,1,Sunrise Run,0KKist1jJYO17nOqtO1sb2
14/04/2024,1w5Kfo2jwwIPruYS2UWh56,pearl jam,14989883,75,8624889,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",1991,2024,20,1,Rock Solid,6QewNVIDKdSl8Y3ycuHIei
14/04/2024,1xU878Z1QtBldR7ru9owdU,phoenix,4998096,65,1842470,"alternative dance, indie rock, modern rock, neo-synthpop, new rave, rock independant francais, shimmer pop",2000,2023,20,1,Rock Solid,1Ug5wxoHthwxctyWTUMGta
14/04/2024,1xVWSPiw5B0OduIC0DSu3V,delta spirit,256791,40,119744,"modern folk rock, piano rock, stomp and holler",2006,2022,17,6,Sunrise Run,1zcs4HI1bvDmOJ2fIVTrdz
14/04/2024,1xgFexIwrf2QjbU0buCNnp,the breeders,1175915,52,453797,alternative rock,1990,2023,17,4,Rock Solid,2hjGuRIEfEGzQ5MEWLowiU
14/04/2024,1yAwtBaoHLEDWAnWR87hBT,modest mouse,5383058,65,1441121,"alternative rock, chamber pop, indie rock, indietronica, modern rock, washington indie",1996,2024,20,2,Rock Solid,2lwwrWVKdf3LR9lbbhnr6R
14/04/2024,20JZFwl6HVl6yg8a4H3ZqK,panic! at the disco,26575739,78,12091541,"modern rock, pop",2005,2022,17,1,Rock Solid,4bPQs0PHn4xbipzdPfn6du
14/04/2024,22bE4uQ6baNwSHPVcDxLCe,the rolling stones,29908889,80,13783161,"album rock, british invasion, classic rock, rock",2016,2023,20,18,Rock Solid,5H7QPBwR6xknDMV21vlwCu
14/04/2024,26T3LtbuGT1Fu9m0eRq5X3,cage the elephant,17921217,75,3640832,"modern alternative rock, modern rock, pov: indie, punk blues, rock",2009,2024,20,5,Rock Solid,2tznHmp70DxMyr2XhWLOW0
14/04/2024,2DaxqgrOhkeH0fpeiQq2f4,oasis,22118656,77,9760702,"beatlesque, britpop, madchester, permanent wave, rock",1994,2024,20,2,Rock Solid,5wj4E6IsrVtn8IBJQOd0Cl
14/04/2024,2UZMlIwnkgAEDBsw1Rejkn,tom petty,10745644,69,2490860,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",1979,2021,19,1,Rock Solid,5tVA6TkbaAH9QMITTQRrNv
14/04/2024,2UazAtjfzqBF0Nho2awK4z,stone temple pilots,6020724,67,3439759,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",1992,2021,19,1,Rock Solid,1AfYo6cKm3yHsJHdmNoGO1
14/04/2024,2cGwlqi3k18jFpUyTrsR84,the verve,9160105,66,2296586,"britpop, permanent wave, rock, shoegaze",1992,2009,10,5,Rock Solid,57iDDD9N9tTWe75x6qhStw
14/04/2024,2d0hyoQ5ynDBnkvAbJKORj,rage against the machine,10952381,71,5871355,"alternative metal, alternative rock, conscious hip hop, funk metal, hard rock, nu metal, political hip hop, post-grunge, rap metal, rap rock, rock",1992,2022,8,25,Rock Solid,59WN2psjkt1tyaxjspN8fp
14/04/2024,2hUYKu1x0UZQXvzCmggvSn,reneé rapp,8346665,74,774821,"alt z, singer-songwriter pop",2022,2024,8,1,young & free,0hFTdvxUbHl1CqrdZcbWtZ
14/04/2024,2qk9voo8llSGYcZ6xrBzKx,kings of leon,21689782,76,5298066,"modern rock, rock",2003,2024,20,6,Rock Solid,0ntQJM78wzOLVeCUAW7Y45
14/04/2024,2sG4zTOLvjKG1PSoOyf5Ej,brandi carlile,5057320,65,808145,"acoustic pop, ectofolk, folk, indie folk, lilith, modern folk rock, new americana",2005,2024,20,1,Sunrise Run,2Wd4587dip8rkW4dZKpVYP
14/04/2024,2yEwvVSSSUkcLeSTNyHKh8,tool,4159051,70,3593908,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock",1992,2022,7,6,Rock Solid,6DyywdbmTzlmXBzG9ym7Rt
14/04/2024,2ye2Wgw4gimLv2eAKyk1NB,metallica,25442679,82,26800918,"hard rock, metal, old school thrash, rock, thrash metal",1986,2023,20,8,Rock Solid,54bm2e3tk8cliUz3VSdCPZ
14/04/2024,2ysnwxxNtSgbb9t1m2Ur4j,george ezra,16910854,73,4143789,"folk-pop, neo-singer-songwriter",2013,2023,17,4,Sunrise Run,4utxrxc5CohfZa6ZhWDdNn
14/04/2024,2ziB7fzrXBoh1HUPS6sVFn,audioslave,7163907,67,4414150,"alternative metal, alternative rock, grunge, hard rock, nu metal, permanent wave, post-grunge, rock, supergroup",2002,2006,13,2,Rock Solid,3YuaBvuZqcwN3CEAyyoaei
14/04/2024,3AA28KZvwAUcZuOKwyblJQ,gorillaz,23132849,79,11420503,"alternative hip hop, modern rock, rock",2001,2023,20,1,Rock Solid,0d28khcov6AiegSCpG5TuT
14/04/2024,3Ayl7mCk0nScecqOzvNp6s,jimmy eat world,12095355,69,1528046,"alternative metal, alternative rock, emo, modern power pop, modern rock, neon pop punk, pop punk, pop rock, post-grunge, punk, rock",1996,2023,20,1,Rock Solid,3mcG2NI5G5vhrQtRda1YnA
14/04/2024,3GjVVVcFmUgEJEAAsbGkf4,trampled by turtles,1191515,56,388410,"duluth indie, indie folk, jam band, new americana, progressive bluegrass, stomp and holler",2004,2022,20,1,Sunrise Run,6nQ5z2EDrltb8MZs3HhfgL
14/04/2024,3LZZPxNDGDFVSIPqf4JuEf,ice spice,20048811,75,3345430,bronx drill,2021,2024,18,1,Signed XOXO,4w2Furap0ZzaiK4J14E9sR
14/04/2024,3NPpFNZtSTHheNBaWC82rB,x ambassadors,14394184,72,2977580,"modern alternative rock, modern rock, stomp pop",2013,2024,20,1,Sunrise Run,0fYVliAYKHuPmECRs1pbRf
14/04/2024,3RNrq3jvMZxD9ZyoOZbQOD,korn,12259881,77,7313936,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",1996,2023,20,14,Rock Solid,7B9S4RiRczdw1B9ddjpFe8
14/04/2024,3Ri4H12KFyu98LMjSoij5V,bad omens,5282039,73,1193642,american metalcore,2016,2024,16,1,Rock Solid,1H4Y9uW4N0LsxJUz0VnaPJ
14/04/2024,3TNt4aUIxgfy9aoaft5Jj2,yeah yeah yeahs,6879855,65,1284573,"alternative dance, alternative rock, art pop, dance-punk, garage rock, indie rock, modern rock, neo-synthpop, new rave",2003,2023,20,2,Rock Solid,4WiIscpBgQFm5qIyjoH7M4
14/04/2024,3TOqt5oJwL9BE2NG9MEwDa,disturbed,16707621,76,6504334,"alternative metal, nu metal, rap metal, rock",2000,2024,20,1,Rock Solid,54gHtLZx6LzToQBuHmIQHc
14/04/2024,3YQKmKGau1PzlVlkL1iodx,twenty one pilots,27087128,82,24008030,"modern rock, pop, pov: indie, rock",2009,2024,20,2,Rock Solid,3CRDbSIZ4r5MsZ0YwxuEkn
14/04/2024,3YcBF2ttyueytpXtEzn1Za,incubus,9740971,70,3193746,"alternative metal, alternative rock, funk metal, funk rock, nu metal, post-grunge, rock",1997,2024,20,1,Rock Solid,"7nnWIPM5hwE3DaUBkvOIpy, 3whgOllsjHyZYNBmn7KpYA"
14/04/2024,3ceQN2NVlLg1hgTzljDE4n,half moon run,1214223,55,296420,"canadian indie, indie folk, quebec indie",2013,2024,20,2,Sunrise Run,2BBb3UMJBNlofpC25pbSp4
14/04/2024,3gd8FJtBJtkRxdfbTu19U2,mumford & sons,10860587,72,6360102,"modern folk rock, modern rock, neo mellow, stomp and holler, uk americana",2009,2024,20,1,Sunrise Run,"2JHBMVs8E7bJJBLkXpKgHn, 2BBkIgdXLv5vyp1DR0wpQl"
14/04/2024,3jOstUTkEu2JkjvRdBA5Gu,weezer,14841440,74,3461383,"alternative rock, modern power pop, modern rock, permanent wave, rock",2004,2022,20,24,Rock Solid,6VoIBz0VhCyz7OdEoRYDiA
14/04/2024,3vAaWhdBR38Q02ohXqaNHT,the all-american rejects,7654264,67,2598155,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2002,2020,19,3,Rock Solid,2l57cfmCnOkwNX1tky02n1
14/04/2024,40Yq4vzPs9VNUrIBG5Jr2i,the smashing pumpkins,10757297,72,4969479,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge",1991,2023,20,1,Rock Solid,5QLHGv0DfpeXLNFo7SFEy1
14/04/2024,49qiE8dj4JuNdpYGRPdKbF,stone sour,4015364,63,2841923,"alternative metal, nu metal, post-grunge",2002,2019,20,1,Rock Solid,76aadnUFFANRNDs6L3aqxw
14/04/2024,4CHiVarfTsFhkFOk5vHS77,marc scibilia,751298,51,61278,indiecoustica,2013,2024,20,1,Sunrise Run,5m2LyVfBZhEmOvBlBGBX1l
14/04/2024,4DToQR3aKrHQSSRzSz8Nzt,the hives,2497669,60,798869,"alternative rock, garage rock, garage rock revival, modern rock, rock, swedish garage rock, swedish hard rock, swedish indie rock",1997,2024,20,1,Rock Solid,20j7B6mL9gnNvG3ic6Vwh5
14/04/2024,4F84IBURUo98rz4r61KF70,the white stripes,16214177,71,3061414,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock",1999,2023,20,3,Rock Solid,3m6KkYKdnbffMpGd9Pm9FP
14/04/2024,4NpFxQe2UvRCAjto3JqlSl,greta van fleet,4281909,67,2553712,"modern blues rock, modern hard rock, rock",2017,2023,11,2,Rock Solid,7aOor99o8NNLZYElOXlBG1
14/04/2024,4RddZ3iHvSpGV4dvATac9X,papa roach,12135597,72,5098907,"alternative metal, nu metal, rap metal, rap rock, rock",2001,2024,20,3,Rock Solid,4V05j7HDUU2bZQwDOeIySh
14/04/2024,4UXqAaa6dQYAk18Lv7PEgX,fall out boy,24921539,80,10499632,"emo, modern rock, pop, rock",2003,2024,20,5,Rock Solid,2TfSHkHiFO4gRztVIkggkE
14/04/2024,4W48hZAnAHVOC2c8WH8pcq,the temper trap,8470940,67,695447,"indietronica, modern rock, shimmer pop",2009,2024,20,1,Rock Solid,5RoIXwyTCdyUjpMMkk4uPd
14/04/2024,4Z8W4fKeB5YxbusRsdQVPb,radiohead,25969084,81,9652264,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",1993,2021,20,1,Rock Solid,70LcF31zb1H0PyJoS1Sx1r
14/04/2024,4dwdTW1Lfiq0cM8nBAqIIz,of monsters and men,9694165,68,3466269,"folk-pop, metropopolis, modern rock, stomp and holler",2012,2022,14,1,Sunrise Run,"3a2tuvXCHbW5nuUckuHkKT, 60ZGteAEtPCnGE6zevgUcd"
14/04/2024,4lPDIYPFDs5gpcToUczJDs,ann wilson,699306,48,26766, rock ,2007,2024,20,1,Rock Solid,54gHtLZx6LzToQBuHmIQHc
14/04/2024,4mYFgEjpQT4IKOrjOUKyXu,wheatus,6640484,63,200845,pop rock,1999,2024,20,2,Rock Solid,25FTMokYEbEWHEdss5JLZS
14/04/2024,4pejUc4iciQfgdX6OKulQn,queens of the stone age,7139124,71,3464011,"alternative metal, alternative rock, grunge, modern rock, palm desert scene, rock, stoner metal, stoner rock",1998,2023,20,2,Rock Solid,6y20BV5L33R8YXM0YuI38N
14/04/2024,4wo1267SJuUfHgasdlfNfc,the raconteurs,2093606,56,889347,"alternative rock, garage rock, garage rock revival, indie rock, modern blues rock, modern rock, rock, supergroup",2006,2020,10,2,Rock Solid,19iqWNzp5LwEdvntpEK8MP
14/04/2024,51Blml2LZPmy7TTiAg47vQ,u2,21717438,78,11983939,"irish rock, permanent wave, rock",1983,2023,20,10,Rock Solid,0Zp4PR3jLHfxcXdBdRLh7M
14/04/2024,56dO9zeHKuU5Gvfc2kxHNw,chevelle,3354739,64,1819757,"alternative metal, christian rock, nu metal, post-grunge",1999,2021,15,1,Rock Solid,6dRAAG4sB71NAtVCHJep7s
14/04/2024,58lV9VcRSjABbAbfWS6skp,bon jovi,30162342,79,13027105,"glam metal, rock",1988,2024,20,12,Rock Solid,0v1XpBHnsbkCn7iJ9Ucr1l
14/04/2024,5BtHciL0e0zOP7prIHn3pP,breaking benjamin,6451174,71,4526641,"alternative metal, nu metal, post-grunge",2002,2022,15,5,Rock Solid,0faXHILILebCGnJBPU6KJJ
14/04/2024,5GMZzcgmUwopsHBB7TyCsy,the wind and the wave,274611,41,49775,"folk-pop, new americana",2014,2024,16,1,Sunrise Run,0l0fgtFUOrcsk2Xks5EBd3
14/04/2024,5KDIH2gF0VpelTqyQS7udb,staind,4410776,65,2479192,"alternative metal, nu metal, post-grunge",1999,2023,14,1,Rock Solid,0d2YnyIPgmPQqNSzDg8s8Q
14/04/2024,5LfGQac0EIXyAN8aUwmNAQ,the offspring,20021328,77,5450904,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",1989,2023,17,1,Rock Solid,4EchqUKQ3qAQuRNKmeIpnf
14/04/2024,5SHQUMAmEK5KmuSb0aDvsn,hole,3269796,62,1141952,"alternative rock, grunge, riot grrrl",1991,2012,6,1,Rock Solid,49t1GWE6ZiEoBgN92oMDdM
14/04/2024,5eAWCfyUhZtHHtBdNk56l1,system of a down,22153440,80,10378395,"alternative metal, nu metal, rap metal, rock",1998,2020,9,1,Rock Solid,5V3mdRI2yQxbSsJGDPc5lD
14/04/2024,5gznATMVO85ZcLTkE9ULU7,lenny kravitz,12767874,70,3160492,"permanent wave, rock",1989,2024,20,1,Rock Solid,45Ia1U4KtIjAPPU7Wv1Sea
14/04/2024,5nGIFgo0shDenQYSE0Sn7c,evanescence,14187651,73,4348767,alternative metal,2003,2023,20,1,Rock Solid,2UYK6Xdo2519MY0o2NtA3n
14/04/2024,5xUf6j4upBrXZPg6AI4MRK,soundgarden,7748293,68,4315363,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",1989,2019,18,1,Rock Solid,1sBfyE1iF7RP3LTc0zUTdp
14/04/2024,5ypxebeHEIXjMtJb17uJlI,jet,5806811,62,576403,"garage rock, modern rock, pop rock",2003,2020,17,1,Rock Solid,305WCRhhS10XUcH6AEwZk6
14/04/2024,64tNsm6TnZe2zpcMVMOoHL,alice in chains,8888861,73,4963451,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",1990,2018,15,4,Rock Solid,6gZVQvQZOFpzIy3HblJ20F
